"subjects" "activity" "tBodyAcc.mean...X" "tBodyAcc.mean...Y" "tBodyAcc.mean...Z" "tGravityAcc.mean...X" "tGravityAcc.mean...Y" "tGravityAcc.mean...Z" "tBodyAccJerk.mean...X" "tBodyAccJerk.mean...Y" "tBodyAccJerk.mean...Z" "tBodyGyro.mean...X" "tBodyGyro.mean...Y" "tBodyGyro.mean...Z" "tBodyGyroJerk.mean...X" "tBodyGyroJerk.mean...Y" "tBodyGyroJerk.mean...Z" "tBodyAccMag.mean.." "tGravityAccMag.mean.." "tBodyAccJerkMag.mean.." "tBodyGyroMag.mean.." "tBodyGyroJerkMag.mean.." "fBodyAcc.mean...X" "fBodyAcc.mean...Y" "fBodyAcc.mean...Z" "fBodyAcc.meanFreq...X" "fBodyAcc.meanFreq...Y" "fBodyAcc.meanFreq...Z" "fBodyAccJerk.mean...X" "fBodyAccJerk.mean...Y" "fBodyAccJerk.mean...Z" "fBodyAccJerk.meanFreq...X" "fBodyAccJerk.meanFreq...Y" "fBodyAccJerk.meanFreq...Z" "fBodyGyro.mean...X" "fBodyGyro.mean...Y" "fBodyGyro.mean...Z" "fBodyGyro.meanFreq...X" "fBodyGyro.meanFreq...Y" "fBodyGyro.meanFreq...Z" "fBodyAccMag.mean.." "fBodyAccMag.meanFreq.." "fBodyBodyAccJerkMag.mean.." "fBodyBodyAccJerkMag.meanFreq.." "fBodyBodyGyroMag.mean.." "fBodyBodyGyroMag.meanFreq.." "fBodyBodyGyroJerkMag.mean.." "fBodyBodyGyroJerkMag.meanFreq.." "angle.tBodyAccMean.gravity." "angle.tBodyAccJerkMean..gravityMean." "angle.tBodyGyroMean.gravityMean." "angle.tBodyGyroJerkMean.gravityMean." "angle.X.gravityMean." "angle.Y.gravityMean." "angle.Z.gravityMean." "tBodyAcc.std...X" "tBodyAcc.std...Y" "tBodyAcc.std...Z" "tGravityAcc.std...X" "tGravityAcc.std...Y" "tGravityAcc.std...Z" "tBodyAccJerk.std...X" "tBodyAccJerk.std...Y" "tBodyAccJerk.std...Z" "tBodyGyro.std...X" "tBodyGyro.std...Y" "tBodyGyro.std...Z" "tBodyGyroJerk.std...X" "tBodyGyroJerk.std...Y" "tBodyGyroJerk.std...Z" "tBodyAccMag.std.." "tGravityAccMag.std.." "tBodyAccJerkMag.std.." "tBodyGyroMag.std.." "tBodyGyroJerkMag.std.." "fBodyAcc.std...X" "fBodyAcc.std...Y" "fBodyAcc.std...Z" "fBodyAccJerk.std...X" "fBodyAccJerk.std...Y" "fBodyAccJerk.std...Z" "fBodyGyro.std...X" "fBodyGyro.std...Y" "fBodyGyro.std...Z" "fBodyAccMag.std.." "fBodyBodyAccJerkMag.std.." "fBodyBodyGyroMag.std.." "fBodyBodyGyroJerkMag.std.."
4 "LAYING" 0.273945442228253 -0.0136777677629669 -0.107366572767283 0.820047710400308 0.140223171992369 0.159884010236959 0.0759164495827252 0.00573988001837044 -0.00227050670357044 -0.033548282738565 -0.073655678722194 0.0831840570849346 -0.0977951452101617 -0.0405091566172163 -0.0528236434756105 -0.925425794810316 -0.925425794810316 -0.959496852340262 -0.922125263833718 -0.976520607359507 -0.955275793032333 -0.916797115545497 -0.9422576243495 -0.0825060028816628 0.0868533537028714 0.0710159206976359 -0.963071983849115 -0.946527728765712 -0.968375489538106 0.162889215603816 -0.0595737933179677 -0.0014810785887475 -0.954054081862971 -0.961558359414935 -0.938213737374904 0.0460299966256043 -0.262325321328337 -0.000222684763595073 -0.926828058980754 0.113145349186126 -0.955438423725943 0.264756177333318 -0.949420200839107 -0.0892173468900924 -0.976076575612009 0.177518936382402 0.010623839535147 0.000469523904364896 0.00129208527573518 -0.0199587586434565 -0.642740305965358 -0.0247928555879985 -0.0946238559587067 -0.951755768253272 -0.90461693946826 -0.920275219200154 -0.977042314234026 -0.959377121325635 -0.949410187708237 -0.961445636759045 -0.945737589574288 -0.97240388712856 -0.960695211385681 -0.950573269745958 -0.936442731339492 -0.968406302355658 -0.981332887498075 -0.967368502848345 -0.912786363145651 -0.912786363145651 -0.957121019268668 -0.93450803582756 -0.975946191886066 -0.950649231007506 -0.90447712755435 -0.915040022949962 -0.96326083287144 -0.94883751391147 -0.975119316374134 -0.963036697836798 -0.945467727729022 -0.941895544380293 -0.9189940263495 -0.958632362063126 -0.936579973310239 -0.977348750623557
4 "STANDING" 0.2775052791 -0.0096702696709 -0.101605926827 0.9229925984 0.03161152314 0.156383559879 0.073375795352 -0.00488349060813 -0.01037595165456 -0.035744792403 -0.07138321585 0.078568756 -0.09686131801 -0.045837334501 -0.0489416441576 -0.9203381709 -0.9203381709 -0.965988482 -0.9156427008 -0.9703571277 -0.9752369851 -0.9035788385 -0.9379885713 0.0255654560742 -0.007391041244 -0.0034189562225 -0.9739450793 -0.9449340711 -0.969023696 0.185763500517 -0.128831518329 0.011440899196 -0.9281915215 -0.9557586074 -0.9252788424 -0.098501201029 -0.286639319846 -0.082400434576 -0.9258317143 -0.031876877066 -0.9597917318 0.220918991779 -0.9276516745 -0.162776595149 -0.967607121 0.0699192597316 0.0208790968625 -0.006658602747 0.048884934559 -0.024578316039 -0.7866295968 0.05911834063 -0.08877742209 -0.9786913345 -0.88040198535 -0.9097347872 -0.9774091976 -0.92743845141 -0.91947063395 -0.9737385976 -0.9447045745 -0.9732224256 -0.9345644791 -0.9495953923 -0.9234779139 -0.9568512573 -0.9757874188 -0.9610164765 -0.9041601149 -0.9041601149 -0.9615027119 -0.9055033345 -0.9669711078 -0.9804330478 -0.877141231054 -0.9026415623 -0.976069206 -0.9486465275 -0.9761383483 -0.9375120471 -0.946593918 -0.9301573632 -0.9086849117 -0.9628981416 -0.9081174872 -0.9682980993
4 "WALKING" 0.270963425093458 -0.00889613431476636 -0.10839028464486 0.905803258691589 0.0416458248785047 0.217494399906542 0.0779705881411215 0.00138564136728972 -0.00190978505383178 -0.0377509159146729 -0.0811389434906542 0.0728209147971963 -0.10581518021028 -0.0397271226056075 -0.0514207905196262 -0.591628629906542 -0.591628629906542 -0.639328691401869 -0.688032514893458 -0.817767572242991 -0.669591637383178 -0.498466839966355 -0.775159047102804 -0.0994638998934579 0.0402834548551402 0.0607256829479439 -0.634608082990654 -0.587919985439252 -0.841906458691589 0.0368587385290654 -0.19549807405514 -0.142073140817757 -0.638155712616822 -0.81469174682243 -0.755090638691589 0.0117845500229907 -0.126289402906542 0.0709462412056075 -0.669103465981308 0.318210935953271 -0.611426061869159 0.217067687750093 -0.762650541878505 0.038985838281028 -0.840935794018692 0.229960664100935 0.00531930901121495 0.0135666009065421 0.0397074239439252 0.00257497135514019 -0.744912975794393 0.0533524067018692 -0.133625128626168 -0.676444501588785 -0.449464302580374 -0.741455365327103 -0.977075472336449 -0.953711167196262 -0.956850566168224 -0.599857945626168 -0.555087759485047 -0.855283091214953 -0.710130185514019 -0.79764409953271 -0.785079549906542 -0.711699521869159 -0.887406966728972 -0.793086269813084 -0.703116185700935 -0.703116185700935 -0.609988584018692 -0.720653861401869 -0.843544788317757 -0.679677331775701 -0.45999899377486 -0.74366325953271 -0.600483505485981 -0.549272468485981 -0.867228849813084 -0.733834618785047 -0.789810123457944 -0.816370533084112 -0.772965078224299 -0.610869274766355 -0.742519211869159 -0.858480531588785
4 "WALKING_DOWNSTAIRS" 0.267759948298969 -0.0064252195927835 -0.102263922309278 0.922732792164948 0.0394426622937113 0.143517904 0.0840112798649485 0.00407645615051546 -0.00565209432113402 -0.0683674853505155 -0.0729963807061856 0.0778914474160825 -0.0982812220309278 -0.0355122525350515 -0.054496698838866 -0.502806283302062 -0.502806283302062 -0.62567538936732 -0.653646500371134 -0.799317880103093 -0.553595836865979 -0.538262905628866 -0.721609561237113 -0.142013521853608 0.0955374291412371 0.0478506429005979 -0.597638141735052 -0.591744548073196 -0.791342850721649 0.032555385328866 -0.13552336827732 -0.102180037202371 -0.624804983140206 -0.845469973402062 -0.648887891814433 -0.0310634083546392 -0.175062380154639 0.154159832695876 -0.493567039338144 0.0619880596525773 -0.599118662526804 0.196715940728866 -0.706610089690722 -0.0340827379948454 -0.812675896907217 0.113747977529897 0.0178331758793814 -0.0221831551619588 0.198561305123711 -0.0425519215041237 -0.802769354536082 0.0553126598350515 -0.0806240320515464 -0.515348624298969 -0.560629390253093 -0.691434000927835 -0.956366200721649 -0.91697905443299 -0.916301126804124 -0.590015373101134 -0.579069439160825 -0.813211503505155 -0.689315662350515 -0.831008730721649 -0.727888133608247 -0.705074601649485 -0.903584412989691 -0.673146290587629 -0.504574268917526 -0.504574268917526 -0.61875521514433 -0.672708345783505 -0.819183078453608 -0.50276354122268 -0.605113438014433 -0.701195997628866 -0.619979346539175 -0.594949542209278 -0.834137400206186 -0.711423034154639 -0.82451593742268 -0.787294381958763 -0.591181073742268 -0.648255518690722 -0.708440357402062 -0.841588264639175
5 "LAYING" 0.279120983953488 -0.0166370387674003 -0.107714705893704 0.940159319152824 -0.17877486730412 -0.039556169411932 0.0749312336294934 0.0093743903770598 -0.00327651587230482 -0.0262334870818688 -0.0674535162621096 0.080024485939701 -0.0997738577951827 -0.042247244951412 -0.0528863877398505 -0.959524910249169 -0.959524910249169 -0.980141045805648 -0.950875839684385 -0.981913507931894 -0.984380802267442 -0.949293505240864 -0.96093497666113 0.00911378186913289 -0.0280989570581561 0.0608659390440864 -0.983131908388704 -0.968959471935216 -0.978136802549834 0.207749327521775 -0.12440633201765 0.0054394463964701 -0.951693096686047 -0.969972822001661 -0.965472505348837 -0.217682874168721 -0.212106745593837 -0.078524277305897 -0.961109471196013 0.0583902297995731 -0.975055512441861 0.266895647204801 -0.955642849700997 -0.172565427259916 -0.978788798646179 0.0957305235215199 0.00771981093068106 0.0100506441441445 -0.000731750557616278 0.0222341923652824 -0.77413049307309 0.206018051207641 0.049659372337637 -0.986609645207641 -0.939629708056478 -0.945677161960133 -0.989004685465116 -0.972772400456811 -0.957681284410299 -0.983177226353821 -0.968676598563123 -0.981221047416943 -0.953834756096345 -0.966359234385382 -0.964069812051495 -0.971188249310631 -0.983127897990033 -0.98106484255814 -0.952542378681063 -0.952542378681063 -0.975329378355482 -0.939971413820598 -0.977537174692691 -0.987741280971761 -0.938205837973422 -0.94170521679402 -0.984818608272425 -0.970731884061462 -0.982991891270764 -0.955165583413621 -0.964724955913621 -0.967000310274086 -0.955000440142359 -0.974649828629568 -0.940827702300664 -0.977318423837209
5 "STANDING" 0.282544390892857 -0.00700418554517857 -0.102171095696429 0.960188699107143 -0.03871012665 0.138638436607143 0.0725189859107143 -0.00221990214464286 -0.0122812220569643 -0.0322711902673214 -0.050987505 0.0690945763946429 -0.0922249863035714 -0.0399108188821429 -0.0422221341625 -0.906104701071429 -0.906104701071429 -0.956863566071429 -0.900671630714286 -0.958405900892857 -0.964500917321429 -0.890796360535714 -0.915083799107143 -0.0164066779678571 -0.00894413194107143 -0.028287522525 -0.963059235178571 -0.93137020875 -0.958438726607143 0.150463078469643 -0.143681804520893 -0.0333637020357143 -0.909661802321429 -0.939373524464286 -0.907190836607143 -0.178598410944643 -0.162944927001786 -0.109180363773214 -0.9046413925 -0.0169422323298214 -0.941825903035714 0.140971600726786 -0.904543921607143 -0.157768871232143 -0.952286438035714 -0.0393135966410714 -0.00860856932142857 -0.00572224394107143 0.0866990453375 -0.0828789318410714 -0.862767277857143 0.110446445178571 -0.0754509648214286 -0.968591815714286 -0.869439913392857 -0.869327321785714 -0.974088206071429 -0.931973943392857 -0.914608495714286 -0.962647080178571 -0.931217140714286 -0.963832118928571 -0.910395222321429 -0.933738104107143 -0.907471555714286 -0.941930044107143 -0.961177741607143 -0.944755343035714 -0.87977380125 -0.87977380125 -0.942962047678571 -0.867041711785714 -0.947970723571429 -0.97066840875 -0.867933178017857 -0.858231387857143 -0.965778920714286 -0.936202600714286 -0.96807230125 -0.912780915714286 -0.931857811428571 -0.91678935625 -0.886745170714286 -0.943601960178571 -0.868913993928571 -0.946196462857143
5 "WALKING" 0.278917629056604 -0.0161375901037736 -0.110601817735849 0.942952000377358 -0.272983832264151 0.0134905823226415 0.0753766542264151 0.00797573092830189 -0.00368524954709434 -0.0239877347979245 -0.0593972209811321 0.074800751 -0.0996092129056604 -0.0440627877924528 -0.0489505466716981 -0.984278207358491 -0.984278207358491 -0.992367790566038 -0.976493792830189 -0.994966790566038 -0.995249932641509 -0.977070847735849 -0.985297098679245 0.0865153619088679 0.117478948718868 0.244858585792453 -0.994630797358491 -0.985418704528302 -0.990752166037736 0.314182940150943 0.0391618954943396 0.138581478749057 -0.986386786037736 -0.988984455849057 -0.980773122830189 -0.120293020603774 -0.0447191978169811 0.100607635139623 -0.985356361132075 0.284555290773585 -0.99254247754717 0.422220102264151 -0.984617623396226 -0.0286057725328302 -0.994815376981132 0.334498734301887 -0.000222340747169812 0.021963782690566 -0.0337938382037736 -0.0279229321962264 -0.743407887924528 0.270175032830189 0.0122528503773585 -0.995759901509434 -0.973190056415094 -0.979775876981132 -0.99376298509434 -0.981225957924528 -0.976324063584906 -0.994604542264151 -0.98564873245283 -0.992251177358491 -0.987191946603774 -0.98773444 -0.980645626981132 -0.992945106981132 -0.995137917358491 -0.992108467169811 -0.981942928867925 -0.981942928867925 -0.993096209433962 -0.978690028679245 -0.994733238679245 -0.99602834509434 -0.972293102075472 -0.977937259622642 -0.995073759245283 -0.987018226792453 -0.992349818113208 -0.987497128679245 -0.987107727735849 -0.98234533 -0.982313804716981 -0.992536003396226 -0.978466072075472 -0.994671123207547
5 "WALKING_DOWNSTAIRS" 0.280046513278689 -0.0143376555065574 -0.101621722633148 0.93503077852459 -0.301735130327869 0.024763106752459 0.0750900622277049 0.00771663644590164 -0.00807177934114754 -0.0246626070770492 -0.0585101918262295 0.0665262054098361 -0.0994602620655738 -0.0472415819016393 -0.0416832156688525 -0.925430819016393 -0.925430819016393 -0.959303840327869 -0.892089349344262 -0.962339339672131 -0.960123409508197 -0.908075353770492 -0.939507735245902 -0.087024832195082 -0.128180130065574 0.00771897878688524 -0.957666856721311 -0.943497973606557 -0.969174903442623 0.0749564403088525 -0.258164810172131 -0.112367641836066 -0.901282267540984 -0.937711157213115 -0.916172537704918 -0.297107441654098 -0.316011207026229 -0.229120091067541 -0.926968932295082 -0.000332753967377052 -0.948627467704918 0.129816297732787 -0.913682362622951 -0.309822161422951 -0.960331717868852 -0.020630781795082 0.00772770563770492 0.0246545250622951 0.00979910903278689 -0.0505440714639344 -0.71190381557377 0.289824125737705 0.00457098377868852 -0.96674254295082 -0.893449307213115 -0.911419015081967 -0.982020428032787 -0.957425321803279 -0.928161577377049 -0.957086489344262 -0.941686785737705 -0.973059634918033 -0.900462227540984 -0.927788618196721 -0.91236408147541 -0.940937642459016 -0.968433747868853 -0.958293011803279 -0.915143303606557 -0.915143303606557 -0.948770043278689 -0.88212522147541 -0.957679766885246 -0.969931287377049 -0.89243434852459 -0.904801254590164 -0.960570921803279 -0.943948547213115 -0.975595949508197 -0.901985672459016 -0.923125941147541 -0.919743846065574 -0.921836076557377 -0.94820681442623 -0.883439718032787 -0.957121510491803
6 "LAYING" 0.270407405452051 -0.017424774838399 -0.107186493791714 -0.377489390263878 0.606355083148833 0.598173100715366 0.0816850793348351 0.0116900255124216 -0.00611606303090668 -0.0163525513599183 -0.0942352586410298 0.124370207990346 -0.101902953684473 -0.0380112967609726 -0.063069838130008 -0.933603622254224 -0.933603622254224 -0.979994617119871 -0.936963069131134 -0.983646339098954 -0.96650027839099 -0.950765246736927 -0.957694372630732 -0.283311292112662 0.105675985950998 0.193305262760394 -0.980998229541432 -0.973182802075623 -0.977020615679807 0.0913266647672969 -0.0135767474167345 0.0692876408115752 -0.963752471013677 -0.967861577851971 -0.964753059316171 -0.0255470752721963 -0.16411849835103 0.118869199409204 -0.945415812584875 0.0840363043200644 -0.975604638246179 0.289386004838134 -0.956257220353982 -0.0494144727989863 -0.979502591810137 0.171050948022068 0.012876246583218 0.0200452954185197 0.0159523835397667 0.00811009353967337 0.522007786027353 -0.412097867559936 -0.466038204230893 -0.959306589461786 -0.939117829641995 -0.944057670246983 -0.941188185262269 -0.956632898230169 -0.944812727193081 -0.981169532316975 -0.972946713201931 -0.979927335261464 -0.967983143386967 -0.962660071134352 -0.963505540539018 -0.977209098479485 -0.981619152316975 -0.985510108205953 -0.927342494213194 -0.927342494213194 -0.975701761834272 -0.941057653942076 -0.978433915285599 -0.956994289345374 -0.937212146134352 -0.941173460193805 -0.983153746580853 -0.974713952035398 -0.981478994497184 -0.969619872284795 -0.960437253781175 -0.966558291086082 -0.929717261047305 -0.974836304159292 -0.941974500313757 -0.978377076460177
6 "STANDING" 0.278334325576923 -0.0183042123269231 -0.107937603673077 -0.483470597692308 0.954890346153846 0.263644691923077 0.0848164824230769 0.00747460829615385 -0.00304067159653846 -0.0218935013501923 -0.0798709596153846 0.159894366942308 -0.102114125 -0.0404446925288462 -0.07083096875 -0.966777882884615 -0.966777882884615 -0.980141253846154 -0.946938300576923 -0.9864194225 -0.968741678461538 -0.965419520961538 -0.977007724615385 -0.135632454076923 0.466528231788462 0.132310871284615 -0.982689657115385 -0.965328566153846 -0.983250309423077 0.239915157321154 0.195677336307692 0.0916938788480769 -0.975797491730769 -0.978249645769231 -0.963202948461538 -0.0227235857115385 0.06812484775 0.0413600281009615 -0.962234984038462 0.292032094967308 -0.977356379807692 0.197005001461538 -0.968257068846154 0.102441765923077 -0.984618025769231 0.0247367106615385 0.0212091926730769 0.0553647963480769 -0.00581288916980769 -0.0344420261538462 0.598732659615385 -0.825299860384615 -0.168146326730769 -0.965934509615385 -0.969295613269231 -0.968562516346154 -0.945695336153846 -0.985964053846154 -0.977076645 -0.983307862115385 -0.964560430961538 -0.985419368461538 -0.979498706538461 -0.977427370576923 -0.960583776923077 -0.983422257692308 -0.983759479230769 -0.989679592307692 -0.958612786346154 -0.958612786346154 -0.977477145384615 -0.958287921923077 -0.98377138 -0.964953893653846 -0.972909186730769 -0.965882191153846 -0.985625270384615 -0.96624258 -0.986135599038461 -0.980705769807692 -0.977257800961538 -0.963305738076923 -0.962525369423077 -0.976381934807692 -0.959263063269231 -0.983434493076923
6 "WALKING" 0.22159824394 -0.0405139534294 -0.11320355358 -0.24888179828 0.70554977346 0.4458177198 0.0810865342 0.0038382040088 0.010834236361 -0.016553093978 -0.064486124088 0.14868943626 -0.107270949192 -0.04151728689 -0.0740501211 -0.8419291525 -0.8419291525 -0.9543962646 -0.874759548 -0.96346103 -0.9390990524 -0.86706520518 -0.8826668762 -0.158792670508 0.097534841586 0.08943765522 -0.9570738838 -0.9224626098 -0.9480609042 0.132419092398 0.024513618956 0.02438794528 -0.850249174586 -0.9521914948 -0.909302721 -0.003546795856 -0.091529130882 0.01045812566 -0.8617676481 0.08640856294 -0.9333003608 0.26639115416 -0.8621901854 -0.1397750127 -0.9423669466 0.17648590708 0.0213659655642 0.00306040735 -0.001666984698 0.08443716468 0.4267062264 -0.52034381798 -0.35241310896 -0.9280564692 -0.83682740562 -0.826061401628 -0.8968300184 -0.90772000676 -0.85236629022 -0.958482112 -0.9241492736 -0.9548551108 -0.87354386782 -0.9510904402 -0.9082846626 -0.9186085208 -0.9679072436 -0.9577901596 -0.79514486386 -0.79514486386 -0.9282456284 -0.81901016976 -0.9358409828 -0.9244374346 -0.8336255561 -0.81289155944 -0.9641607086 -0.9322178704 -0.9605869872 -0.8822964508 -0.9512320494 -0.9165825082 -0.7983009404 -0.9218039756 -0.82431943968 -0.9326606676
6 "WALKING_DOWNSTAIRS" 0.275516852741935 -0.0189556785048387 -0.101300477506452 -0.241758478064516 0.837032099677419 0.48870318516129 0.0769811125806452 0.0138041011306452 -0.00435625874355645 -0.0208170540330645 -0.0718507159435484 0.137999561112903 -0.10004449883871 -0.0389771765322581 -0.06873387 -0.972791346129032 -0.972791346129032 -0.979484593387097 -0.951564751451613 -0.98671362516129 -0.980665609032258 -0.961169982903226 -0.968332141612903 -0.0739526439887097 0.238470751435484 0.216971671672581 -0.980513202258064 -0.968752113709677 -0.979122344354839 0.17597855438871 -0.0131774961758065 0.0448196905903226 -0.970167262903226 -0.978099682258065 -0.962341960806452 -0.0822166454290323 -0.0266820108903226 0.147686455548065 -0.96552427516129 0.236990127870968 -0.975949597903226 0.238611133937097 -0.96458672483871 -0.0229296114693548 -0.984278251290323 0.110697704185484 0.0178959376270161 0.0166479534356452 0.0455874765919355 0.0317261682790323 0.423505857096774 -0.630062847096774 -0.346243070483871 -0.982776639193548 -0.962057544516129 -0.96369103483871 -0.982512193064516 -0.981202749677419 -0.964807543870968 -0.98087931483871 -0.968710724677419 -0.982093162903226 -0.974545752096774 -0.977272653709677 -0.963505609032258 -0.980328645 -0.986762741935484 -0.983338279516129 -0.964218176451613 -0.964218176451613 -0.976121297903226 -0.954275110967742 -0.983139255645161 -0.983691129032258 -0.964094604193548 -0.96327908016129 -0.983122615967742 -0.971044012741936 -0.983711904677419 -0.975986433709677 -0.977032495483871 -0.967256854193548 -0.968350217419355 -0.975305377903226 -0.955441855806452 -0.982568158064516
9 "LAYING" 0.256614102865772 -0.0223703041743691 -0.102564702744966 0.409619630201342 -0.0663150690851678 0.26256592994094 0.0781612570798658 0.00759058044295302 -0.00275875631080537 -0.0727009258812081 -0.0807931721774497 0.109009286133826 -0.0885963324056376 -0.0348623653543624 -0.0446143197281879 -0.697900397651007 -0.697900397651007 -0.791816273691275 -0.634905240478523 -0.871568022214765 -0.752402792483222 -0.752675221342282 -0.743334415885906 -0.298571108839866 -0.193816972144966 -0.0552152703002013 -0.779833610738255 -0.84510698557047 -0.844382344496644 -0.162181147073825 -0.341505024653691 -0.301383176824832 -0.734320790838926 -0.79310358590604 -0.745393295288591 -0.214103163331919 -0.364964413815436 -0.243526381254362 -0.734817125637584 -0.0564220422020134 -0.778024655302013 0.0972206555471812 -0.796609434026846 -0.22049574459396 -0.887113457315436 0.0498706760912752 0.0499561714255034 -0.0174167686724832 0.0547586830073825 -0.0252239506731544 -0.277932149597315 0.131251661783893 -0.237408123983893 -0.756300795771812 -0.700535658100671 -0.678212939581208 -0.943757501610738 -0.939509205838926 -0.917197469738255 -0.75767185852349 -0.837314864630872 -0.85731609885906 -0.751128744 -0.751224377315436 -0.680263475046174 -0.858078028120805 -0.882057170671141 -0.869056029798658 -0.728557325758389 -0.728557325758389 -0.786370046442953 -0.745801060604027 -0.890215054899329 -0.758491257718121 -0.695348523409396 -0.670863480053691 -0.757092368322148 -0.840089859328859 -0.868768631073826 -0.759268126228188 -0.731109975630872 -0.691985655548993 -0.768735946977852 -0.798566016979866 -0.757575942718121 -0.902789746308725
9 "STANDING" 0.282310057333333 -0.0200454954022222 -0.0952747481333333 0.961323502222222 -0.010383816474 0.00914769235555555 0.0760032053555556 0.0130699796066667 -0.004700785502 -0.029183136346 -0.060810158296 0.0992409332222222 -0.095897704 -0.0419199574333333 -0.0575743131488889 -0.945167482444444 -0.945167482444444 -0.969524578888889 -0.921030223111111 -0.969824044222222 -0.971662692 -0.944849431777778 -0.941686874222222 -0.105711680368889 -0.00378721862222222 0.000165424148888888 -0.971313768666667 -0.962624298888889 -0.967129200444444 -0.0235041479111111 -0.0981894026 -0.128067958244444 -0.916974437555556 -0.954514301555556 -0.941510336 -0.222857823644444 -0.348959970422222 -0.16576126334 -0.946330171777778 0.0235738706622222 -0.963242884 0.200537688288889 -0.929769067777778 -0.174953568622222 -0.967491628 0.0243650848444444 0.0116017230222222 0.00486631672888889 0.0457096772222222 0.0328201066444444 -0.859607609333333 0.0909985561777778 0.0154296719333333 -0.975741252444444 -0.938635759333333 -0.919295805777778 -0.989103160444444 -0.972573867555556 -0.932245295111111 -0.969973398888889 -0.963849332888889 -0.970584264666667 -0.921990612 -0.946046640444444 -0.939889737333333 -0.949105691555556 -0.975036530444444 -0.969726483555556 -0.936105010444444 -0.936105010444444 -0.963764177777778 -0.908291403111111 -0.965287050888889 -0.977579248444444 -0.938790016888889 -0.913896832222222 -0.971278823333333 -0.968234579555556 -0.972588748666667 -0.924738576444444 -0.941950576888889 -0.944942811777778 -0.940265546444444 -0.963593159555556 -0.910909659555556 -0.964770799111111
9 "WALKING" 0.278502842115385 -0.0180891971284423 -0.110820512307692 0.951867079615385 -0.0314341738730769 -0.115856121080385 0.0704357270480769 0.0212255910017308 0.00414762740192308 -0.0808360598653846 -0.0625598710615385 0.111629779896154 -0.0809204094461538 -0.0356283427038462 -0.0633406620592308 -0.0980840496143461 -0.0980840496143461 -0.203733615519231 -0.294542266826923 -0.510253995769231 -0.294711163653846 -0.257677616153846 -0.250806259788462 -0.310727563365385 0.0213195015442308 0.0237831761442308 -0.314265401346154 -0.367706595 -0.399541245192308 -0.378291493076923 -0.389047303846154 -0.366570477826923 -0.383676120961538 -0.436905860576923 -0.240222512134615 -0.200624503730769 0.0164815831107692 -0.152103721057692 -0.318801022711538 0.161672988528846 -0.316870715576923 0.159239938555769 -0.513797480384615 0.127416241121154 -0.602581618269231 0.243222181771154 -0.0259657901346154 0.0623476589538462 0.121321075826923 -0.0265764240576923 -0.844514789230769 0.105281462134615 0.103849947479269 -0.238353562692308 -0.201696960826923 -0.0579636469030769 -0.980971973653846 -0.971242423076923 -0.955523995576923 -0.206733787961538 -0.276929933846154 -0.409764526153846 -0.476163506730769 -0.467054167884615 -0.265683521346154 -0.526985309038462 -0.549200228076923 -0.457881494038462 -0.37942877 -0.37942877 -0.317113487115385 -0.489725811538462 -0.599866472692308 -0.218019977423077 -0.223972558596154 -0.0337965256573077 -0.170228340134423 -0.228380473480769 -0.419104362884615 -0.507404512692308 -0.490990336346154 -0.342367223269231 -0.513891953269231 -0.322337536730769 -0.562714528653846 -0.624351923653846
9 "WALKING_DOWNSTAIRS" 0.295923445 -0.0203994269075476 -0.0910278793952381 0.938417773333333 -0.0352304645104762 -0.082276174942619 0.130193043809524 -0.0206865965952381 0.00262568854761905 -0.0916383011071429 -0.0712598843142857 0.116804400690476 -0.094591202447619 -0.0597608334619048 -0.0678080598785714 0.145886357935714 0.145886357935714 -0.16237608927619 -0.168921400633333 -0.469028434047619 0.103128506197619 -0.183120455428571 -0.103705822657857 -0.440633905714286 0.0625058243738095 -0.0424266601952381 -0.0645354342404762 -0.313643041809524 -0.293677789595238 -0.43402213 -0.232042826333571 -0.330318261928571 -0.325042890904762 -0.312512195452381 -0.250686586719048 -0.165224231566667 -0.00351697116904762 -0.115191992546667 0.222203941 -0.0498273898880952 0.00716877883571429 -0.0824504599928571 -0.347540226666667 0.0656782201880952 -0.463172053809524 0.132021014566667 -0.112277655214286 -0.0921238957047619 0.201647894145714 -0.0711949931095238 -0.87432492047619 0.1080891515 0.0810164383095238 0.213392270547619 -0.208310705504762 -0.00771530035714285 -0.952141220714286 -0.936306558809524 -0.876641297380952 0.017623342197619 -0.3094424725 -0.359513362761905 -0.396429197952381 -0.340765233142857 -0.279685150191905 -0.509669314047619 -0.448602451190476 -0.417239550952381 0.265120131365238 0.265120131365238 0.039907818552381 -0.322331464761905 -0.455855425238095 0.250488758869048 -0.273561385142857 -0.0349494927142857 0.00938224337142857 -0.355981821428571 -0.425377408333333 -0.423558773952381 -0.364282565714286 -0.356561471714286 0.0888671674047619 0.0705526138333333 -0.424170737142857 -0.485158906904762
